"Periodo","Total","Sector_Bancario","Residentes_Extranjero","Residentes_Pais","Siefores","Sociedades_Inversion","Reportos_Banxico","Garantias_Banxico","Aseguradoras","Otros_Residentes_Pais","Valores_Adquiridos_Banxico"
2001-02-02,721203.34,46488.69,12975.41,708227.93,139827.19,NA,0,NA,NA,521912.04,NA
2001-02-06,721523.48,44659.39,12896.44,708627.04,139965.8,NA,0,NA,NA,524001.84,NA
2001-02-07,721398.51,45148.45,12375.67,709022.84,140055.23,NA,0,NA,NA,523819.14,NA
2001-02-08,726085.58,47185.82,13243.61,712841.96,140210.76,NA,0,NA,NA,525445.37,NA
2001-02-09,726460.6,46608.55,12466.97,713993.63,139473.33,NA,0,NA,NA,527911.73,NA
2001-02-12,726128.03,42402.3,12701.81,713426.22,140251.89,NA,0,NA,NA,530772.02,NA
2001-02-13,726301.73,51521.61,12553.57,713748.16,140254.6,NA,0,NA,NA,521971.93,NA
2001-02-14,726275.4,46349.1,12258.8,714016.59,140155.69,NA,0,NA,NA,527511.78,NA
2001-02-15,722892.46,68607.62,12007.95,710884.5,141642.49,NA,0,NA,NA,500634.38,NA
2001-02-16,722855.66,43422.04,12047.55,710808.1,141365.91,NA,0,NA,NA,526020.13,NA
2001-02-19,722785.73,48545.03,12422.05,710363.67,140556.09,NA,0,NA,NA,521262.54,NA
2001-02-20,722959.4,46676.71,12392.47,710566.92,141169.63,NA,0,NA,NA,522720.56,NA
2001-02-21,723113.1,47194.88,12147.23,710965.86,141323.27,NA,0,NA,NA,522447.7,NA
2001-02-22,722916.46,45076.8,11896.33,711020.13,141666.81,NA,0,NA,NA,524276.5,NA
2001-02-23,723385.16,46890.97,12370.53,711014.63,140393.95,NA,0,NA,NA,523729.7,NA
2001-02-26,722633.94,47653.36,12330.13,710303.81,140443.36,NA,0,NA,NA,522207.08,NA
2001-02-27,722765.36,45188.64,12212.89,710552.47,140420.89,NA,0,NA,NA,524942.93,NA
2001-02-28,722476.75,47387.21,12519.66,709957.08,139848.74,NA,0,NA,NA,522721.12,NA
2001-03-01,723748.1,53624.57,12363.41,711384.68,139534.77,NA,0,NA,NA,518225.32,NA
2001-03-02,724149.42,46263.98,11938.06,712211.36,140886.44,NA,0,NA,NA,525060.93,NA
2001-03-05,724345.38,51638.52,11921.41,712423.96,140188.85,NA,0,NA,NA,520596.58,NA
2001-03-06,724053.7,48980.55,11896.36,712157.34,141131.43,NA,0,NA,NA,522045.36,NA
2001-03-07,723639.03,50252.77,12196.07,711442.96,141012.98,NA,0,NA,NA,520177.2,NA
2001-03-08,729456.29,49438.85,11483.65,717972.63,141278.53,NA,0,NA,NA,527255.24,NA
2001-03-09,729407.62,51101.83,12251.67,717155.94,140488.7,NA,0,NA,NA,525565.4,NA
2001-03-12,729326.39,50870.34,12145.96,717180.42,140922.9,NA,0,NA,NA,525387.17,NA
2001-03-13,729722.1,47265.7,12001.94,717720.16,141277.28,NA,0,NA,NA,529177.18,NA
2001-03-14,730028.84,47684.21,12143.17,717885.66,141390.64,NA,0,NA,NA,528810.8,NA
2001-03-15,722566.25,46203.64,12979.27,709586.97,142901.35,NA,0,NA,NA,520481.97,NA
2001-03-16,722712.96,49878.83,13051.16,709661.79,142249.27,NA,0,NA,NA,517533.68,NA
2001-03-19,722949.64,51364.05,12631.99,710317.65,142491.79,NA,0,NA,NA,516461.8,NA
2001-03-20,722512.88,49988.65,12467.79,710045.08,141652.18,NA,0,NA,NA,518404.24,NA
2001-03-22,722578.61,46259.38,12832.72,709745.88,141775.72,NA,0,NA,NA,521710.77,NA
2001-03-23,722499.34,45368.04,12882.61,709616.73,141677.33,NA,0,NA,NA,522571.35,NA
2001-03-26,723109.51,50303,11930.3,711179.2,140857.59,NA,0,NA,NA,520018.6,NA
2001-03-27,723241.4,49685.45,11920.63,711320.77,141206.38,NA,0,NA,NA,520428.93,NA
2001-03-28,722374.92,47603.08,11722.4,710652.52,140817.33,NA,0,NA,NA,522232.1,NA
2001-03-29,721929.17,43614.45,11256.57,710672.59,142508.23,NA,0,NA,NA,524549.9,NA
2001-03-30,721318.26,40558.07,11888.36,709429.89,144846.19,NA,0,NA,NA,524025.61,NA
2001-04-02,721828.73,37280.13,11981.4,709847.32,144648.36,NA,0,NA,NA,527918.82,NA
2001-04-03,722344.08,37855.02,11892.14,710451.94,144638.5,NA,0,NA,NA,527958.41,NA
2001-04-04,722601.19,37828.8,12101.25,710499.94,144757.5,NA,0,NA,NA,527913.63,NA
2001-04-05,724731.56,39746.69,11936.34,712795.21,145068.58,NA,0,NA,NA,527979.93,NA
2001-04-06,725937.21,38574.47,12214.41,713722.79,144979.83,NA,0,NA,NA,530168.48,NA
2001-04-09,725564.64,38451.35,11974.49,713590.15,144829.25,NA,0,NA,NA,530309.54,NA
2001-04-10,725582.49,38000.91,11789.6,713792.88,145622.46,NA,0,NA,NA,530169.5,NA
2001-04-11,727400.01,38264.83,12401.42,714998.59,144764.01,NA,0,NA,NA,531969.74,NA
2001-04-16,727054.89,39126.82,12387.52,714667.36,145816.88,NA,0,NA,NA,529723.66,NA
2001-04-17,727094.5,39363.85,12533.21,714561.28,145795.89,NA,0,NA,NA,529401.53,NA
2001-04-18,727672.1,42369.44,12415.7,715256.4,145152.02,NA,0,NA,NA,527734.92,NA
2001-04-19,716294.51,61284.94,12257.67,704036.84,147818,NA,0,NA,NA,494933.88,NA
2001-04-20,716354.14,40415.08,12415.09,703939.05,148177.24,NA,0,NA,NA,515346.72,NA
2001-04-23,716488.6,40670.11,12427.37,704061.23,148282.24,NA,0,NA,NA,515108.87,NA
2001-04-24,717022.76,44345.75,12605.09,704417.67,146571.25,NA,0,NA,NA,513500.66,NA
2001-04-25,717186.45,40834.5,12151.1,705035.35,147691.42,NA,0,NA,NA,516509.42,NA
2001-04-26,719112.31,48903.04,12015.64,707096.67,148588.76,NA,0,NA,NA,509604.86,NA
2001-04-27,719229.83,43588.78,11952.5,707277.32,148140.9,NA,0,NA,NA,515547.63,NA
2001-04-30,719755.33,41454.69,12079.84,707675.49,148486.81,NA,0,NA,NA,517733.98,NA
2001-05-02,719772.33,40733.69,12089.16,707683.16,148882.95,NA,0,NA,NA,518066.51,NA
2001-05-03,716805.75,39912.52,12041.47,704764.28,148769.64,NA,0,NA,NA,516082.11,NA
2001-05-04,717055.26,39988.8,12111.34,704943.92,149189.19,NA,0,NA,NA,515765.92,NA
2001-05-07,716560.77,38305.48,12339.6,704221.16,148518.81,NA,0,NA,NA,517396.87,NA
2001-05-08,716810.55,38664.11,12374.06,704436.49,148776.35,NA,0,NA,NA,516996.01,NA
2001-05-09,716827.79,38576.06,12244.65,704583.14,148513.49,NA,0,NA,NA,517493.58,NA
2001-05-10,720209.35,42221.79,12183.33,708026.02,149625.09,NA,0,NA,NA,516179.12,NA
2001-05-11,720400.2,43077.58,12410.15,707990.04,149684.3,NA,0,NA,NA,515228.15,NA
2001-05-14,720452.78,41891.29,12236.81,708215.96,149717.87,NA,0,NA,NA,516606.79,NA
2001-05-15,720136.12,44637.24,12135.49,708000.63,149372.16,NA,0,NA,NA,513991.22,NA
2001-05-16,720837,43210.52,12127.19,708709.81,149263.99,NA,0,NA,NA,516235.28,NA
2001-05-17,709497.05,58644.02,12205.25,697291.8,151216.64,NA,0,NA,NA,487431.13,NA
2001-05-18,709867.93,46871.31,12098.78,697769.15,150526.89,NA,0,NA,NA,500370.94,NA
2001-05-21,709039.2,47007.52,12518.37,696520.83,150794.1,NA,0,NA,NA,498719.21,NA
2001-05-22,708971.12,45217.57,12206.07,696765.04,149933.25,NA,0,NA,NA,501614.21,NA
2001-05-23,708958.84,44780.76,12103.09,696855.74,150721.29,NA,0,NA,NA,501353.69,NA
2001-05-24,713225.15,62136.35,12027.96,701197.19,150551.67,NA,0,NA,NA,488509.16,NA
2001-05-25,713180.8,46017.04,12089.38,701091.42,150446.02,NA,0,NA,NA,504628.36,NA
2001-05-28,713750.33,45531.07,12261.26,701489.06,150976.03,NA,0,NA,NA,504981.95,NA
2001-05-29,714142.6,45356.13,12096.02,702046.58,154594.48,NA,0,NA,NA,502095.96,NA
2001-05-30,713677.5,53775.45,10895.33,702782.16,154142.66,NA,0,NA,NA,494864.04,NA
2001-05-31,714354.57,44427.66,10322.81,704031.75,153856.07,NA,0,NA,NA,505748.01,NA
2001-06-01,713867.49,44003.55,10162.73,703704.75,154527.94,NA,0,NA,NA,505173.24,NA
2001-06-04,713805.96,45189.33,10767.79,703038.16,154461.69,NA,0,NA,NA,503387.13,NA
2001-06-05,713806.87,43411.41,10237.85,703569.01,155674.08,NA,0,NA,NA,504483.52,NA
2001-06-06,714177.22,46545.83,10782.98,703394.23,155913.9,NA,0,NA,NA,500934.5,NA
2001-06-07,721062.58,46144.84,10751.38,710311.19,156027.64,NA,0,NA,NA,508138.7,NA
2001-06-08,720994.23,44961.45,10379.27,710614.96,156155.44,NA,0,NA,NA,509498.05,NA
2001-06-11,721232.24,44394.82,10358.88,710873.36,156542.92,NA,0,NA,NA,509935.61,NA
2001-06-12,720846.41,45907.55,10484.38,710362.03,156266.23,NA,0,NA,NA,508188.24,NA
2001-06-13,722666.46,45781.16,10574.92,712091.53,155158.94,NA,0,NA,NA,511151.42,NA
2001-06-14,705809.98,45491.81,10581.66,695228.31,158166.83,NA,0,NA,NA,491569.66,NA
2001-06-15,706065.37,44143.46,10547.72,695517.65,157395.52,NA,0,NA,NA,493978.67,NA
2001-06-18,705203.99,44165.26,10922.89,694281.1,157096.33,NA,0,NA,NA,493019.5,NA
2001-06-19,704961.19,42898.55,10741.19,694219.99,158498.7,NA,0,NA,NA,492822.73,NA
2001-06-20,706056.55,44287.84,10916.45,695140.1,157914.06,NA,0,NA,NA,492938.19,NA
2001-06-21,712986.85,45584.17,10364.36,702622.49,157882.83,NA,0,NA,NA,499155.48,NA
2001-06-22,713371.83,43406.41,10974.31,702397.51,157683.54,NA,0,NA,NA,501307.56,NA
2001-06-25,713555.66,43757.43,11184.76,702370.89,158129.1,NA,0,NA,NA,500484.34,NA
2001-06-26,713462.81,43710.03,11079.32,702383.49,157656.62,NA,0,NA,NA,501016.82,NA
2001-06-27,713982.59,44405.77,11120.16,702862.43,157793.96,NA,0,NA,NA,500662.69,NA
2001-06-28,717264.96,43639.95,10440.27,706824.69,158758.1,NA,0,NA,NA,504426.63,NA
2001-06-29,716682.2,46007.46,10719.3,705962.89,158882.58,NA,0,NA,NA,501072.85,NA
2001-07-02,716370.31,41272.03,11378.49,704991.81,159397.09,NA,0,NA,NA,504322.68,NA
2001-07-03,716537.44,48111.84,11284.41,705253.03,159455.82,NA,0,NA,NA,497685.36,NA
2001-07-04,716443.49,40284.93,10591.19,705852.29,159345.88,NA,0,NA,NA,506221.48,NA
2001-07-05,722681.74,47803.15,10476.3,712205.44,159025.63,NA,0,NA,NA,505376.65,NA
2001-07-06,722963.95,46539.77,10622.99,712340.96,159142.84,NA,0,NA,NA,506658.34,NA
2001-07-09,723889.95,44373.64,11504.6,712385.34,159489.71,NA,0,NA,NA,508521.98,NA
2001-07-10,723870.71,46042.93,10780.81,713089.89,159623.11,NA,0,NA,NA,507423.84,NA
2001-07-11,723852.45,46147.43,11024.56,712827.89,159602.22,NA,0,NA,NA,507078.23,NA
2001-07-12,718634.09,48676.12,11105.32,707528.76,160318.6,NA,0,NA,NA,498534.03,NA
2001-07-13,718674.48,45749.16,11283.32,707391.15,160500.7,NA,0,NA,NA,501141.28,NA
2001-07-16,719103.47,46132.58,10247.81,708855.65,160559.28,NA,0,NA,NA,502163.79,NA
2001-07-17,718356.79,46779.95,10284.46,708072.33,160522.97,NA,0,NA,NA,500769.39,NA
2001-07-18,717402.62,50646.62,10215.72,707186.89,160478.38,NA,0,NA,NA,496061.87,NA
2001-07-19,720022.24,49793.47,11109.55,708912.68,161067.94,NA,0,NA,NA,498051.26,NA
2001-07-20,720648.11,47912.57,10470.39,710177.71,160835.09,NA,0,NA,NA,501430.03,NA
2001-07-23,721122.61,47526.67,10443.77,710678.83,160761.44,NA,0,NA,NA,502390.72,NA
2001-07-24,721154.97,48674.73,10396.71,710758.25,161482.78,NA,0,NA,NA,500600.73,NA
2001-07-25,721119.98,48056.72,10322.74,710797.24,161475.06,NA,0,NA,NA,501265.44,NA
2001-07-26,725622.68,47915.68,9872.28,715750.39,164539.54,NA,0,NA,NA,503295.16,NA
2001-07-27,725951.73,46002.64,10307.52,715644.2,165991.05,NA,0,NA,NA,503650.49,NA
2001-07-30,725762.12,56641.84,10427.03,715335.08,166267.57,NA,0,NA,NA,492425.66,NA
2001-07-31,725882.88,48178.21,10822.59,715060.28,166217.73,NA,0,NA,NA,500664.33,NA
2001-08-01,726375.42,47451.94,10787.22,715588.2,166637.11,NA,0,NA,NA,501499.15,NA
2001-08-02,718427.47,48468.87,10781.4,707646.07,169497.94,NA,0,NA,NA,489679.25,NA
2001-08-03,719071.84,48482.56,10392.93,708678.91,169120.05,NA,0,NA,NA,491076.29,NA
2001-08-06,718888.93,48470.55,10777.9,708111.03,169450.83,NA,0,NA,NA,490189.64,NA
2001-08-07,719326.6,48487.44,10333.97,708992.63,168865.63,NA,0,NA,NA,491639.55,NA
2001-08-08,720577.44,53769.5,10759.31,709818.13,169909.36,NA,0,NA,NA,486139.26,NA
2001-08-09,724009.76,52915.73,10374.52,713635.24,172539.54,NA,0,NA,NA,488179.96,NA
2001-08-10,723402.75,49157.07,10535.1,712867.64,172021.83,NA,0,NA,NA,491688.74,NA
2001-08-13,724453.45,47789.37,10584.86,713868.59,171973.8,NA,0,NA,NA,494105.41,NA
2001-08-14,724373.09,49142.57,10892.55,713480.54,172405.44,NA,0,NA,NA,491932.52,NA
2001-08-15,724927.4,47820.68,10741.63,714185.76,172693.41,NA,0,NA,NA,493671.67,NA
2001-08-16,732200.63,71769.91,10142.2,722058.43,175542.18,NA,0,NA,NA,474746.33,NA
2001-08-17,731155.86,47887.97,10272.19,720883.67,175408.78,NA,0,NA,NA,497586.91,NA
2001-08-20,730612.21,48237.47,10604.32,720007.89,174738.64,NA,0,NA,NA,497031.76,NA
2001-08-21,731219.12,45620.38,10491.17,720727.94,175179.26,NA,0,NA,NA,499928.29,NA
2001-08-22,732589.17,51828.33,10090.67,722498.5,174789.89,NA,0,NA,NA,495880.27,NA
2001-08-23,736069.28,65172.71,10007.76,726061.52,176341.24,NA,0,NA,NA,484547.56,NA
2001-08-24,736245.73,72125.95,10536.54,725709.19,176109.58,NA,0,NA,NA,477473.65,NA
2001-08-27,736082.87,50626.33,10237.71,725845.16,176726.85,NA,0,NA,NA,498491.98,NA
2001-08-28,736539.96,52931.46,10546.78,725993.17,175822.57,NA,0,NA,NA,497239.14,NA
2001-08-29,737678.19,50653.12,10509.28,727168.9,176340,NA,0,NA,NA,500175.77,NA
2001-08-30,743311.03,46465.06,10849.5,732461.52,177480.82,NA,0,NA,NA,508515.63,NA
2001-08-31,742155.74,48667.94,10627.5,731528.24,173326.64,NA,0,NA,NA,509533.64,NA
2001-09-03,743346.96,53379.85,10687.75,732659.2,173738.62,NA,0,NA,NA,505540.72,NA
2001-09-04,743421.08,47487.2,10521.31,732899.76,173366.26,NA,0,NA,NA,512046.29,NA
2001-09-05,743518.26,48245.68,10543.54,732974.72,173836.63,NA,0,NA,NA,510892.41,NA
2001-09-06,739193.97,55010.33,10283.03,728910.94,174993.24,NA,0,NA,NA,498907.36,NA
2001-09-07,739238.85,48234.18,10581.56,728657.28,175056.82,NA,0,NA,NA,505366.27,NA
2001-09-10,740376.62,51161.66,10759.26,729617.35,174989.11,NA,0,NA,NA,503466.57,NA
2001-09-11,740116.49,49514.97,10946.7,729169.78,174764.45,NA,0,NA,NA,504890.36,NA
2001-09-12,740009.02,49975.37,11304.6,728704.42,174712.13,NA,0,NA,NA,504016.9,NA
2001-09-13,725465.26,52445.24,10580.6,714884.66,175712.02,NA,0,NA,NA,486727.38,NA
2001-09-14,725805.38,51964.82,10456.1,715349.28,175531.46,NA,0,NA,NA,487852.98,NA
2001-09-17,726438.37,53087.59,11082.11,715356.26,175425.89,NA,0,NA,NA,486842.76,NA
2001-09-18,725998.66,53515.04,10710.28,715288.38,175624.38,NA,0,NA,NA,486148.95,NA
2001-09-19,724960.7,54636.51,10782.52,714178.17,175556.11,NA,0,NA,NA,483985.54,NA
2001-09-20,719594.14,53236.49,11012.62,708581.51,175547.5,NA,0,NA,NA,479797.51,NA
2001-09-21,720700.36,52338.9,10989.61,709710.75,175408.34,NA,0,NA,NA,481963.5,NA
2001-09-24,721443.02,56419.63,11343.7,710099.31,176028.06,NA,0,NA,NA,477651.61,NA
2001-09-25,721080.37,51191.79,11514.7,709565.66,176270.81,NA,0,NA,NA,482103.05,NA
2001-09-26,721270.89,50717.56,11260.77,710010.12,178415.75,NA,0,NA,NA,480876.8,NA
2001-09-27,727889.61,53887.3,11152.03,716737.58,180384.39,NA,0,NA,NA,482465.87,NA
2001-09-28,728509.62,54178.58,10523.16,717986.45,180331.45,NA,0,NA,NA,483476.41,NA
2001-10-01,728701.42,52872.3,11332.9,717368.51,179418.5,NA,0,NA,NA,485077.7,NA
2001-10-02,728239.87,51943.81,10754.56,717485.31,180384.85,NA,0,NA,NA,485156.65,NA
2001-10-03,729905.87,55205.13,11222.38,718683.48,179680.56,NA,0,NA,NA,483797.78,NA
2001-10-04,732971.2,58180.01,10608.76,722362.44,182555.52,NA,0,NA,NA,481626.9,NA
2001-10-05,732623.44,54889.89,10725.05,721898.39,182891.31,NA,0,NA,NA,484117.18,NA
2001-10-08,733265.67,56005.32,11359.79,721905.88,182625.18,NA,0,NA,NA,483275.37,NA
2001-10-09,734014.55,56941.11,10848.74,723165.81,182895.07,NA,0,NA,NA,483329.62,NA
2001-10-10,733811.34,56553.17,11319.29,722492.04,182606.95,NA,0,NA,NA,483331.92,NA
2001-10-11,739416.8,68472.2,10751.95,728664.85,182113.59,NA,0,NA,NA,478079.05,NA
2001-10-12,738806.2,53651.67,11392.86,727413.33,180997.24,NA,0,NA,NA,492764.41,NA
2001-10-15,737695.82,57069.9,11275.98,726419.84,181515.17,NA,0,NA,NA,487834.76,NA
2001-10-16,737804.56,55772.93,11076.36,726728.2,181136.26,NA,0,NA,NA,489819,NA
2001-10-17,737420.51,60033.49,11094.53,726325.97,181968.35,NA,0,NA,NA,484324.12,NA
2001-10-18,738588.04,66395.76,10176.06,728411.97,182789.72,NA,0,NA,NA,479226.48,NA
2001-10-19,738542.74,57904.19,10824.05,727718.69,182674.04,NA,0,NA,NA,487140.44,NA
2001-10-22,739176.89,61441.65,10458.15,728718.73,183260.82,NA,0,NA,NA,484016.24,NA
2001-10-23,738733.29,57815.21,10041.98,728691.3,183208.09,NA,0,NA,NA,487667.99,NA
2001-10-24,739117.45,61625.81,10903.41,728214.04,183526.5,NA,0,NA,NA,483061.72,NA
2001-10-25,740851.17,63982.85,9999.45,730851.71,183351.6,NA,0,NA,NA,483517.26,NA
2001-10-26,742217.67,66292.38,10223.96,731993.7,181578.67,NA,0,NA,NA,484122.65,NA
2001-10-29,743916.62,66764.29,10695.55,733221.07,181632.95,NA,0,NA,NA,484823.82,NA
2001-10-30,743254.49,66577.66,10360.59,732893.9,181441.88,NA,0,NA,NA,484874.35,NA
2001-10-31,742931.56,63108.74,10519.89,732411.66,181661.07,NA,0,NA,NA,487641.83,NA
2001-11-01,739273.82,88465.16,10098,729175.81,181803.82,NA,0,NA,NA,458906.81,NA
2001-11-02,738224.86,64471.86,10576.48,727648.38,181624.87,NA,0,NA,NA,481551.64,NA
2001-11-05,738043.69,61763.91,10149.99,727893.69,181612.14,NA,0,NA,NA,484517.63,NA
2001-11-06,738245.58,60137.15,10139.72,728105.86,181320.05,NA,0,NA,NA,486648.64,NA
2001-11-07,738254.97,62713.78,10148.58,728106.39,181865.36,NA,0,NA,NA,483527.24,NA
2001-11-08,739265.97,70262.43,10138.21,729127.76,181489.52,NA,0,NA,NA,477375.8,NA
2001-11-09,740006.23,64694.15,10238.37,729767.86,181890.17,NA,0,NA,NA,483183.52,NA
2001-11-12,740670.6,66983.39,10229.27,730441.33,181477.45,NA,0,NA,NA,481980.48,NA
2001-11-13,740495.7,62185.16,10809.76,729685.93,181741.04,NA,0,NA,NA,485759.72,NA
2001-11-14,740417.37,63945.01,10500.05,729917.31,181544.29,NA,0,NA,NA,484428,NA
2001-11-15,741979.34,83664.23,10207.9,731771.44,182283.4,NA,0,NA,NA,465823.8,NA
2001-11-16,742137.24,74023.77,10612.08,731525.15,182303.45,NA,0,NA,NA,475197.93,NA
2001-11-19,742100.7,73114.08,10521.23,731579.46,182668.55,NA,0,NA,NA,475796.82,NA
2001-11-21,741945.37,79553.75,6667.27,735278.09,181788.02,NA,0,NA,NA,473936.3,NA
2001-11-22,748902.9,66691.77,10467.9,738434.99,181871.15,NA,0,NA,NA,489872.06,NA
2001-11-23,748213.47,64579.97,10501.15,737712.32,182519.63,NA,0,NA,NA,490612.71,NA
2001-11-26,748034.66,63340.77,10806.06,737228.59,182365.56,NA,0,NA,NA,491522.25,NA
2001-11-27,748487.81,61685.51,10761.04,737726.77,182516.92,NA,0,NA,NA,493524.33,NA
2001-11-28,749537.11,65500.38,10733.52,738803.58,185439.76,NA,0,NA,NA,487863.43,NA
2001-11-29,738312.61,64950.28,10415.55,727897.05,186017.02,NA,0,NA,NA,476929.74,NA
2001-11-30,738049.8,64032.72,10624.67,727425.13,185011.03,NA,0,NA,NA,478381.38,NA
2001-12-03,738205.4,62763.38,10592.77,727612.62,185937.58,NA,0,NA,NA,478911.65,NA
2001-12-04,738554.12,61910.14,10702.95,727851.17,185605.09,NA,0,NA,NA,480335.94,NA
2001-12-05,737685.78,61427.7,11137.33,726548.45,187610.85,NA,0,NA,NA,477509.89,NA
2001-12-06,742284.87,63261.31,10786.58,731498.28,187162.36,NA,0,NA,NA,481074.61,NA
2001-12-07,742309.82,64910.12,10848.32,731461.49,187618.34,NA,0,NA,NA,478933.03,NA
2001-12-10,742909.97,60016.03,10907.79,732002.17,187489.13,NA,0,NA,NA,484497.01,NA
2001-12-11,742996.99,60242.05,10838.48,732158.5,187072.15,NA,0,NA,NA,484844.29,NA
2001-12-13,739484.91,69642.53,10676.45,728808.45,187883.28,NA,0,NA,NA,471282.64,NA
2001-12-14,738675.25,61409.81,10733.76,727941.48,187316.7,NA,0,NA,NA,479214.96,NA
2001-12-17,738379.04,58837.05,10872.26,727506.77,185151.68,NA,0,NA,NA,483518.03,NA
2001-12-18,738382.78,60448.8,11045.93,727336.84,185733.42,NA,0,NA,NA,481154.62,NA
2001-12-19,738527.97,66940.91,11015.92,727512.05,186748,NA,0,NA,NA,473823.13,NA
2001-12-20,744427.66,65339.95,12049.46,732378.2,186815.31,NA,0,NA,NA,480222.93,NA
2001-12-21,744552.68,58899.33,12526.77,732025.9,185642.92,NA,0,NA,NA,487483.64,NA
2001-12-24,743894.14,54148.32,12453.63,731440.5,186528.96,NA,0,NA,NA,490763.21,NA
2001-12-26,743613.24,52441.09,12554.7,731058.53,188003.05,NA,0,NA,NA,490614.38,NA
2001-12-27,747628.19,56333.9,14786.23,732841.95,186567.98,NA,0,NA,NA,489940.06,NA
2001-12-28,748174.64,60453.02,15546.64,732628,188171.54,NA,0,NA,NA,484003.43,NA
2001-12-31,748497.31,65351.85,15151.75,733345.55,187299.21,NA,0,NA,NA,480694.47,NA
2002-01-02,748457.81,58278.36,15105.61,733352.2,187617.81,NA,0,NA,NA,487456.02,NA
2002-01-03,752335.55,57603.05,15129.82,737205.72,188276.94,NA,0,NA,NA,491325.72,NA
2002-01-04,753564.08,59340.92,15265.94,738298.13,187899.48,NA,0,NA,NA,491057.72,NA
2002-01-07,754376.11,59683.61,15478.67,738897.44,186507.19,NA,0,NA,NA,492706.62,NA
2002-01-08,754629.29,58914.57,15433.64,739195.65,187285.72,NA,0,NA,NA,492995.34,NA
2002-01-09,754966.66,56890.94,15577.94,739388.71,186636.24,NA,0,NA,NA,495861.52,NA
2002-01-10,758084.14,63963.24,14420,743664.13,186765.47,NA,0,NA,NA,492935.41,NA
2002-01-11,757860.17,60744.52,13848.08,744012.08,187016.94,NA,0,NA,NA,496250.61,NA
2002-01-14,758479.49,60377.46,14273.56,744205.93,187712.7,NA,0,NA,NA,496115.75,NA
2002-01-15,757959.87,52398.75,14138.46,743821.41,186640.21,NA,0,NA,NA,504782.43,NA
2002-01-16,758045.92,50573.78,14171.47,743874.45,187642.74,NA,0,NA,NA,505657.92,NA
2002-01-17,753200.09,45173.15,13222.23,739977.85,188870.88,NA,0,NA,NA,505933.82,NA
2002-01-18,753109.47,48354.59,13236.3,739873.16,188917.03,NA,0,NA,NA,502601.54,NA
2002-01-21,753213.1,44871.96,12983.07,740230.02,188614.26,NA,0,NA,NA,506743.79,NA
2002-01-22,753591.53,50639.57,13148.75,740442.78,188866.2,NA,0,NA,NA,500937.01,NA
2002-01-23,753844.47,46393.99,13274.33,740570.14,189274.26,NA,0,NA,NA,504901.88,NA
2002-01-24,752315.81,47740.23,13926.47,738389.34,190467.35,NA,0,NA,NA,500181.75,NA
2002-01-25,753320.36,48519.71,13611.37,739708.99,188855.4,NA,0,NA,NA,502333.87,NA
2002-01-28,753926.87,50230.45,13575.07,740351.8,191128.97,NA,0,NA,NA,498992.37,NA
2002-01-29,752577.24,49330.3,13375.19,739202.05,191723.12,NA,0,NA,NA,498148.62,NA
2002-01-30,753275.42,49549.88,13116.74,740158.68,191246.31,NA,0,NA,NA,499362.49,NA
2002-01-31,758189.85,52593.67,13215.23,744974.61,191734.05,NA,0,NA,NA,500646.89,NA
2002-02-01,758404.95,51350.67,13808.6,744596.34,192070.99,NA,0,NA,NA,501174.68,NA
2002-02-04,758882.61,51650.93,13437.94,745444.66,191842.05,NA,0,NA,NA,501951.68,NA
2002-02-06,758717.83,52121.95,12986.6,745731.22,191743.43,NA,0,NA,NA,501865.83,NA
2002-02-07,766637.61,50121.54,13318.34,753319.27,193018.12,NA,0,NA,NA,510179.6,NA
2002-02-08,767823.65,51121.91,13225.94,754597.7,193442.2,NA,0,NA,NA,510033.58,NA
2002-02-11,766656.75,49956.89,13099.29,753557.45,191736.15,NA,0,NA,NA,511864.4,NA
2002-02-12,767688.92,51735.38,13334.84,754354.07,193197.73,NA,0,NA,NA,509420.95,NA
2002-02-13,767109,51677.95,13187.35,753921.65,192256.73,NA,0,NA,NA,509986.96,NA
2002-02-14,766693.14,54314.49,13361.39,753331.74,193574.5,NA,0,NA,NA,505442.75,NA
2002-02-15,765534.4,54522.14,13045.55,752488.85,191522.56,NA,0,NA,NA,506444.14,NA
2002-02-18,765598.5,55982.96,12986.27,752612.22,192642.7,NA,0,NA,NA,503986.55,NA
2002-02-19,765404.61,55050.01,13098.06,752306.54,193103.04,NA,0,NA,NA,504153.48,NA
2002-02-20,764807.46,52307.07,12926.15,751881.31,192172.28,NA,0,NA,NA,507401.95,NA
2002-02-21,773099.84,60004.85,12804.9,760294.93,192218.11,NA,0,NA,NA,508071.97,NA
2002-02-22,772491.17,56132.56,13136.67,759354.5,193309.57,NA,0,NA,NA,509912.36,NA
2002-02-25,771432.75,53709.94,12781.4,758651.35,191528.25,NA,0,NA,NA,513413.15,NA
2002-02-26,771171.93,58099.12,12717,758454.92,191896.42,NA,0,NA,NA,508459.37,NA
2002-02-27,771887.59,54571.81,12695.7,759191.88,193260.5,NA,0,NA,NA,511359.56,NA
2002-02-28,778070.47,61055.03,12747.8,765322.67,191691.76,NA,0,NA,NA,512575.86,NA
2002-03-01,777147.05,52965.87,12818.15,764328.89,192848.87,NA,0,NA,NA,518514.14,NA
2002-03-04,777682.74,55709.32,12864.68,764818.06,192331.57,NA,0,NA,NA,516777.15,NA
