"Fecha_Subasta","Fecha_Vencimiento","Moneda","Tasa_Corte","Monto","Tipo_Operacion","Tenor","Duracion"
2010-01-07,2011-01-06,"COP",4.3,57532.704112,"SUBASTA","CP",0.997260273972603
2010-01-13,2013-04-17,"COP",6.59,149999.821269,"SUBASTA","LP",2.92682643222357
2010-01-13,2016-06-15,"COP",8.7,138548.475,"SUBASTA","LP",5.0933824189433
2010-01-13,2024-07-24,"COP",8.797,99999.7854,"SUBASTA","LP",8.1865976430874
2010-01-14,2010-04-22,"COP",3.999,89057.7,"SUBASTA","CP",0.268493150684932
2010-01-14,2010-07-15,"COP",4.21,73473.75,"SUBASTA","CP",0.498630136986301
2010-01-14,2011-01-06,"COP",4.883,57266.4,"SUBASTA","CP",0.978082191780822
2010-01-20,2013-03-20,"UVR",2.538,100007.744362313,"SUBASTA","LP",2.88742955549546
2010-01-20,2023-02-23,"UVR",4.5,100007.75,"SUBASTA","LP",9.67897347296079
2010-01-21,2010-04-22,"COP",3.989,89127,"SUBASTA","CP",0.249315068493151
2010-01-21,2010-07-15,"COP",4.18,73542,"SUBASTA","CP",0.47945205479452
2010-01-21,2011-01-06,"COP",4.999,57258,"SUBASTA","CP",0.958904109589041
2010-01-25,2024-07-24,"COP",8.827,99648.61984,"NO COMPETITIVA","LP",8.14635171113508
2010-01-25,2013-04-17,"COP",0,0,"NO COMPETITIVA","LP",2.93433495360141
2010-01-25,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",5.37635112110679
2010-01-27,2013-04-17,"COP",6.999,149999.914764,"SUBASTA","LP",2.88587987918907
2010-01-27,2016-06-15,"COP",8.2,149999.829951,"SUBASTA","LP",5.07438775605714
2010-01-27,2024-07-24,"COP",8.742,99999.991168,"SUBASTA","LP",8.16175630766586
2010-01-28,2010-04-22,"COP",3.75,89240.201688,"SUBASTA","CP",0.23013698630137
2010-01-28,2010-07-15,"COP",4.04,73645.303612,"SUBASTA","CP",0.46027397260274
2010-01-28,2011-01-06,"COP",4.84,57393.6,"SUBASTA","CP",0.93972602739726
2010-02-01,2013-03-20,"UVR",2.569,80220.7071168696,"NO COMPETITIVA","LP",2.8543809621781
2010-02-01,2023-02-23,"UVR",4.539,89363.112195779,"NO COMPETITIVA","LP",9.63843723604946
2010-02-04,2010-05-20,"COP",3.59,89091.9,"SUBASTA","CP",0.287671232876712
2010-02-04,2010-08-12,"COP",3.85,73547.25,"SUBASTA","CP",0.517808219178082
2010-02-04,2011-02-03,"COP",4.78,57270,"SUBASTA","CP",0.997260273972603
2010-02-08,2013-04-17,"COP",0,0,"NO COMPETITIVA","LP",2.89597878921785
2010-02-08,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",5.33799495672323
2010-02-08,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",10.2547945205479
2010-02-10,2013-04-17,"COP",7.1,149999.854212,"SUBASTA","LP",2.84688255535408
2010-02-10,2016-06-15,"COP",8.548,149999.997069,"SUBASTA","LP",5.02257031751912
2010-02-10,2024-07-24,"COP",9.015,99999.922191,"SUBASTA","LP",8.05637742948825
2010-02-11,2010-05-20,"COP",3.65,89137.8,"SUBASTA","CP",0.268493150684932
2010-02-11,2010-08-12,"COP",3.75,73635.75,"SUBASTA","CP",0.498630136986301
2010-02-11,2011-02-03,"COP",4.49,57476.904205,"SUBASTA","CP",0.978082191780822
2010-02-17,2013-03-20,"UVR",2.26,125108.039644179,"SUBASTA","LP",2.81225614014021
2010-02-17,2023-02-23,"UVR",4.289,125108.477895155,"SUBASTA","LP",9.64354597132689
2010-02-18,2010-05-20,"COP",3.55,79307.2,"SUBASTA","CP",0.249315068493151
2010-02-18,2010-08-12,"COP",3.67,68800.9,"SUBASTA","CP",0.47945205479452
2010-02-18,2011-02-03,"COP",4.3,57625.8,"SUBASTA","CP",0.958904109589041
2010-02-22,2013-04-17,"COP",0,0,"NO COMPETITIVA","LP",2.85762262483429
2010-02-22,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",5.29963879233967
2010-02-22,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",10.2164383561644
2010-02-24,2013-04-17,"COP",7.12,149999.909028,"SUBASTA","LP",2.80839935932667
2010-02-24,2016-06-15,"COP",8.424,149999.954376,"SUBASTA","LP",4.98901824871434
2010-02-24,2024-07-24,"COP",9.22,99999.92178,"SUBASTA","LP",7.96779718839169
2010-02-25,2010-05-20,"COP",3.48,79372.8,"SUBASTA","CP",0.23013698630137
2010-02-25,2010-08-12,"COP",3.6,68869.204845,"SUBASTA","CP",0.46027397260274
2010-02-25,2011-02-03,"COP",4.259,57693.6,"SUBASTA","CP",0.93972602739726
2010-03-01,2013-03-20,"UVR",2.294,96825.1419802284,"NO COMPETITIVA","LP",2.77919145413988
2010-03-04,2010-06-17,"COP",3.4,79234.4,"SUBASTA","CP",0.287671232876712
2010-03-04,2010-09-09,"COP",3.54,68750.5,"SUBASTA","CP",0.517808219178082
2010-03-04,2011-03-03,"COP",4.15,57615.6,"SUBASTA","CP",0.997260273972603
2010-03-08,2016-06-15,"COP",8.428,103755.461769,"NO COMPETITIVA","LP",4.9559866956793
2010-03-08,2024-07-24,"COP",9.276,49255.21548,"NO COMPETITIVA","LP",7.92121733274995
2010-03-08,2013-04-17,"COP",0,0,"NO COMPETITIVA","LP",2.81926646045073
2010-03-10,2013-04-17,"COP",7.24,149999.99958,"SUBASTA","LP",2.76928052382362
2010-03-10,2016-06-15,"COP",8.41,149999.83113,"SUBASTA","LP",4.95120395837983
2010-03-10,2024-07-24,"COP",9.19,99999.966384,"SUBASTA","LP",7.93678498452497
2010-03-11,2010-06-17,"COP",3.41,79283.2,"SUBASTA","CP",0.268493150684932
2010-03-11,2010-09-09,"COP",3.54,68796,"SUBASTA","CP",0.498630136986301
2010-03-11,2011-03-03,"COP",4.2,57633.407888,"SUBASTA","CP",0.978082191780822
2010-03-17,2013-03-20,"UVR",2.29,125037.854728279,"SUBASTA","LP",2.73537795570642
2010-03-17,2023-02-23,"UVR",4.39,125038.074728222,"SUBASTA","LP",9.98798289267839
2010-03-18,2010-06-17,"COP",3.499,79316.8,"SUBASTA","CP",0.249315068493151
2010-03-18,2010-09-09,"COP",3.65,68807.2,"SUBASTA","CP",0.47945205479452
2010-03-18,2011-03-03,"COP",4.33,57610.2,"SUBASTA","CP",0.958904109589041
2010-03-23,2013-04-17,"COP",7.261,141099.528085,"NO COMPETITIVA","LP",2.73353053324301
2010-03-23,2016-06-15,"COP",8.41,126706.423752,"NO COMPETITIVA","LP",4.91558752002366
2010-03-23,2024-07-24,"COP",9.242,99750.342171,"NO COMPETITIVA","LP",7.88844033565625
2010-03-24,2013-04-17,"COP",7.19,149999.79483,"SUBASTA","LP",2.73124223930658
2010-03-24,2016-06-15,"COP",8.299,149999.960376,"SUBASTA","LP",4.91714030809639
2010-03-24,2024-07-24,"COP",9.078,99999.89132,"SUBASTA","LP",7.92586429232368
2010-03-25,2010-06-17,"COP",3.45,79378.4,"SUBASTA","CP",0.23013698630137
2010-03-25,2010-09-09,"COP",3.649,68854.8,"SUBASTA","CP",0.46027397260274
2010-03-25,2011-03-03,"COP",4.249,57699,"SUBASTA","CP",0.93972602739726
2010-04-05,2010-07-15,"COP",3.499,79242.4,"SUBASTA","CP",0.276712328767123
2010-04-05,2010-10-07,"COP",3.699,68723.2,"SUBASTA","CP",0.506849315068493
2010-04-05,2011-03-31,"COP",4.349,57532.8,"SUBASTA","CP",0.986301369863014
2010-04-05,2013-04-17,"COP",7.248,71017.538808,"NO COMPETITIVA","LP",2.69799677304991
2010-04-05,2016-06-15,"COP",8.366,76122.724312,"NO COMPETITIVA","LP",4.88167342097367
2010-04-05,2024-07-24,"COP",9.131,91231.858013,"NO COMPETITIVA","LP",7.88000121661973
2010-04-08,2010-07-15,"COP",3.65,69999.91434,"SUBASTA","CP",0.268493150684932
2010-04-08,2010-10-07,"COP",3.628,59925.79,"SUBASTA","CP",0.498630136986301
2010-04-08,2011-03-31,"COP",4.28,49999.889296,"SUBASTA","CP",0.978082191780822
2010-04-14,2013-04-17,"COP",6.657,149999.97821,"SUBASTA","LP",2.67708768022275
2010-04-14,2016-06-15,"COP",7.907,149999.818396,"SUBASTA","LP",4.87471127196201
2010-04-14,2024-07-24,"COP",8.59,99999.704574,"SUBASTA","LP",7.98817737423723
2010-04-15,2010-07-15,"COP",3.74,69999.937715,"SUBASTA","CP",0.249315068493151
2010-04-15,2010-10-07,"COP",3.849,59999.93776,"SUBASTA","CP",0.479452054794521
2010-04-15,2011-03-31,"COP",4.29,49999.8686,"SUBASTA","CP",0.958904109589041
2010-04-22,2010-07-15,"COP",3.58,69435.8,"SUBASTA","CP",0.23013698630137
2010-04-22,2010-10-07,"COP",3.75,58992,"SUBASTA","CP",0.46027397260274
2010-04-22,2011-03-31,"COP",4.29,48065,"SUBASTA","CP",0.93972602739726
2010-04-26,2013-04-17,"COP",6.73,11.100216,"NO COMPETITIVA","LP",2.80699634659338
2010-04-26,2016-06-15,"COP",7.962,4629.105,"NO COMPETITIVA","LP",4.83972030243571
2010-04-26,2024-07-24,"COP",8.683,98776.828183,"NO COMPETITIVA","LP",7.93242489329368
2010-04-28,2013-04-17,"COP",6.974,149999.912199,"SUBASTA","LP",2.80093441298021
2010-04-28,2016-06-15,"COP",8.067,149999.92602,"SUBASTA","LP",4.83019990979192
2010-04-28,2024-07-24,"COP",8.59,99999.698088,"SUBASTA","LP",7.94982120985367
2010-04-29,2010-08-12,"COP",3.55,69301.201996,"SUBASTA","CP",0.287671232876712
2010-04-29,2010-11-04,"COP",3.93,58814.4,"SUBASTA","CP",0.517808219178082
2010-04-29,2011-04-28,"COP",4.499,47853,"SUBASTA","CP",0.997260273972603
2010-05-06,2010-08-12,"COP",3.35,69383.3,"SUBASTA","CP",0.268493150684932
2010-05-06,2010-11-04,"COP",3.393,59010,"SUBASTA","CP",0.498630136986301
2010-05-06,2011-04-28,"COP",4,48118.307526,"SUBASTA","CP",0.978082191780822
2010-05-10,2013-04-17,"COP",7.008,149867.659216,"NO COMPETITIVA","LP",2.76797648374388
2010-05-10,2016-06-15,"COP",8.089,149402.369984,"NO COMPETITIVA","LP",4.79647575553066
2010-05-10,2024-07-24,"COP",8.672,99929.266359,"NO COMPETITIVA","LP",7.89677363050771
2010-05-12,2016-06-15,"COP",7.71,149999.90528,"SUBASTA","LP",4.8055580875568
2010-05-12,2024-07-24,"COP",8.23,149999.901493,"SUBASTA","LP",8.00015737635707
2010-05-13,2010-08-12,"COP",3.35,69427.4,"SUBASTA","CP",0.249315068493151
2010-05-13,2010-11-04,"COP",3.44,59035.2,"SUBASTA","CP",0.479452054794521
2010-05-13,2011-04-28,"COP",3.99,48159,"SUBASTA","CP",0.958904109589041
2010-05-19,2017-05-17,"UVR",4.29,125070.18692939,"SUBASTA","LP",6.19314730752193
2010-05-19,2023-02-23,"UVR",4.46,125070.269847811,"SUBASTA","LP",9.80401573786535
2010-05-20,2010-08-12,"COP",3.19,69496,"SUBASTA","CP",0.23013698630137
2010-05-20,2010-11-04,"COP",3.393,59085.6,"SUBASTA","CP",0.46027397260274
2010-05-20,2011-04-28,"COP",3.98,48199.403601,"SUBASTA","CP",0.93972602739726
2010-05-24,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",5.05032372384652
2010-05-24,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",9.96712328767123
2010-05-26,2016-06-15,"COP",7.73,149999.9904,"SUBASTA","LP",4.76643547967908
2010-05-26,2024-07-24,"COP",8.289,149999.805968,"SUBASTA","LP",7.94725113922404
2010-05-27,2010-09-09,"COP",3.2,69368.6,"SUBASTA","CP",0.287671232876712
2010-05-27,2010-12-02,"COP",3.44,58958.4,"SUBASTA","CP",0.517808219178082
2010-05-27,2011-05-26,"COP",3.95,48105,"SUBASTA","CP",0.997260273972603
2010-05-31,2017-05-17,"UVR",4.282,119034.796403813,"NO COMPETITIVA","LP",6.16049332493486
2010-05-31,2023-02-23,"UVR",4.442,124598.718265512,"NO COMPETITIVA","LP",9.77406359745603
2010-06-03,2010-09-09,"COP",3.38,69378.4,"SUBASTA","CP",0.268493150684932
2010-06-03,2010-12-02,"COP",3.74,58911.6,"SUBASTA","CP",0.498630136986301
2010-06-03,2011-05-26,"COP",3.94,48145.5,"SUBASTA","CP",0.978082191780822
2010-06-08,2016-06-15,"COP",7.758,16233.77,"NO COMPETITIVA","LP",4.72974564686492
2010-06-08,2024-07-24,"COP",8.341,12039.95205,"NO COMPETITIVA","LP",7.89881538414741
2010-06-09,2016-06-15,"COP",7.617,149999.905608,"SUBASTA","LP",4.73240679552505
2010-06-09,2024-07-24,"COP",8.197,149999.84528,"SUBASTA","LP",7.93158551741662
2010-06-10,2010-09-09,"COP",3.447,69411.3,"SUBASTA","CP",0.249315068493151
2010-06-10,2010-12-02,"COP",3.643,58979.4,"SUBASTA","CP",0.47945205479452
2010-06-10,2011-05-26,"COP",3.92,48189.90362,"SUBASTA","CP",0.958904109589041
2010-06-16,2017-05-17,"UVR",4.095,125003.587418078,"SUBASTA","LP",6.12185227110622
2010-06-16,2023-02-23,"UVR",4.38,125003.44022616,"SUBASTA","LP",9.74028934914895
2010-06-17,2010-09-09,"COP",3.447,69456.1,"SUBASTA","CP",0.23013698630137
2010-06-17,2010-12-02,"COP",3.6,59031,"SUBASTA","CP",0.46027397260274
2010-06-17,2011-05-26,"COP",3.935,48219,"SUBASTA","CP",0.93972602739726
2010-06-21,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",5.22572192258126
2010-06-21,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",9.89041095890411
2010-06-23,2016-06-15,"COP",7.639,149999.87046,"SUBASTA","LP",5.04138577547232
2010-06-23,2024-07-24,"COP",8.19,149999.97264,"SUBASTA","LP",7.89495632701823
2010-06-24,2010-10-07,"COP",3.43,69324.5,"SUBASTA","CP",0.287671232876712
2010-06-24,2011-01-06,"COP",3.578,58878,"SUBASTA","CP",0.536986301369863
2010-06-24,2011-06-23,"COP",3.939,48110.5,"SUBASTA","CP",0.997260273972603
2010-06-28,2017-05-17,"UVR",4.097,123657.656389459,"NO COMPETITIVA","LP",6.08892012115268
2010-06-28,2023-02-23,"UVR",4.381,124089.05187163,"NO COMPETITIVA","LP",9.70725050644129
2010-07-01,2010-10-07,"COP",3.25,69401.202565,"SUBASTA","CP",0.268493150684932
2010-07-01,2011-01-06,"COP",3.578,58917.6,"SUBASTA","CP",0.517808219178082
2010-07-01,2011-06-23,"COP",4,48118.5,"SUBASTA","CP",0.978082191780822
2010-07-06,2016-06-15,"COP",7.681,149354.72244,"NO COMPETITIVA","LP",5.00473058218467
2010-07-06,2024-07-24,"COP",8.239,149437.174836,"NO COMPETITIVA","LP",7.84725259964
2010-07-08,2010-10-07,"COP",3.473,69406.4,"SUBASTA","CP",0.249315068493151
2010-07-08,2011-01-06,"COP",3.578,58957.2,"SUBASTA","CP",0.498630136986301
2010-07-08,2011-06-23,"COP",4.08,48119,"SUBASTA","CP",0.958904109589041
2010-07-14,2016-06-15,"COP",7.128,224999.889516,"SUBASTA","LP",4.99644343056852
2010-07-14,2024-07-24,"COP",7.837,224999.757008,"SUBASTA","LP",7.9245981555808
2010-07-15,2010-10-07,"COP",3.387,69465.2,"SUBASTA","CP",0.23013698630137
2010-07-15,2011-01-06,"COP",3.53,59010.6,"SUBASTA","CP",0.47945205479452
2010-07-15,2011-06-23,"COP",4,48191,"SUBASTA","CP",0.93972602739726
2010-07-21,2017-05-17,"UVR",3.376,150143.135559518,"SUBASTA","LP",6.04572456739238
2010-07-21,2023-02-23,"UVR",3.84,150142.931034569,"SUBASTA","LP",9.73122373004289
2010-07-22,2010-11-04,"COP",3.45,69320.3,"SUBASTA","CP",0.287671232876712
2010-07-22,2011-02-03,"COP",3.731,58831.2,"SUBASTA","CP",0.536986301369863
2010-07-22,2011-07-21,"COP",3.97,48096,"SUBASTA","CP",0.997260273972603
2010-07-26,2016-06-15,"COP",7.152,6581.12,"NO COMPETITIVA","LP",4.96297723966758
2010-07-26,2024-07-24,"COP",7.86,6.598816,"NO COMPETITIVA","LP",8.55601824941988
2010-07-28,2016-06-15,"COP",7.22,224999.918304,"SUBASTA","LP",4.95582656644376
2010-07-28,2024-07-24,"COP",7.849,224999.694348,"SUBASTA","LP",8.5529033535627
2010-07-29,2010-11-04,"COP",3.387,69377,"SUBASTA","CP",0.268493150684932
2010-07-29,2011-02-03,"COP",3.65,58896.6,"SUBASTA","CP",0.517808219178082
2010-07-29,2011-07-21,"COP",3.98,48127.5,"SUBASTA","CP",0.978082191780822
2010-08-02,2017-05-17,"UVR",3.378,113469.747260769,"NO COMPETITIVA","LP",6.01279334481325
2010-08-02,2023-02-23,"UVR",3.867,81311.6951480504,"NO COMPETITIVA","LP",9.69404051446754
2010-08-05,2010-11-04,"COP",3.4,69419,"SUBASTA","CP",0.249315068493151
2010-08-05,2011-02-03,"COP",3.63,58942.8,"SUBASTA","CP",0.498630136986301
2010-08-05,2011-07-21,"COP",3.95,48176.5,"SUBASTA","CP",0.958904109589041
2010-08-09,2016-06-15,"COP",7.215,224116.022286,"NO COMPETITIVA","LP",4.92307278994829
2010-08-09,2024-07-24,"COP",7.874,224659.627808,"NO COMPETITIVA","LP",8.51465271201863
2010-08-11,2016-06-15,"COP",6.83,199999.81089,"SUBASTA","LP",4.92703458849751
2010-08-11,2024-07-24,"COP",7.449,199999.88537,"SUBASTA","LP",8.60055256303283
2010-08-12,2010-11-04,"COP",3.34,69472.9,"SUBASTA","CP",0.23013698630137
2010-08-12,2011-02-03,"COP",3.55,59004.6,"SUBASTA","CP",0.479452054794521
2010-08-12,2011-07-21,"COP",3.9,48234.5,"SUBASTA","CP",0.93972602739726
2010-08-18,2017-05-17,"UVR",3.35,150079.254880246,"SUBASTA","LP",5.96972063697448
2010-08-18,2023-02-23,"UVR",3.875,150079.56562543,"SUBASTA","LP",9.64892818837563
2010-08-19,2010-12-02,"COP",3.34,69341.3,"SUBASTA","CP",0.287671232876712
2010-08-19,2011-03-03,"COP",3.599,58871.4,"SUBASTA","CP",0.536986301369863
2010-08-19,2011-08-18,"COP",3.9,48128.5,"SUBASTA","CP",0.997260273972603
2010-08-23,2016-06-15,"COP",6.914,199317.953512,"NO COMPETITIVA","LP",4.8921021537854
2010-08-23,2024-07-24,"COP",7.5,198841.001436,"NO COMPETITIVA","LP",8.55670854211823
2010-08-25,2016-06-15,"COP",6.63,199999.985814,"SUBASTA","LP",4.89356355599554
2010-08-25,2024-07-24,"COP",7.358,199999.894744,"SUBASTA","LP",8.58176599585025
2010-08-26,2010-12-02,"COP",3.29,69394.5,"SUBASTA","CP",0.268493150684931
2010-08-26,2011-03-03,"COP",3.6,58911,"SUBASTA","CP",0.517808219178082
2010-08-26,2011-08-18,"COP",3.85,48186.5,"SUBASTA","CP",0.978082191780822
2010-08-30,2017-05-17,"UVR",3.358,30965.2818819812,"NO COMPETITIVA","LP",5.93662600238816
2010-08-30,2023-02-23,"UVR",3.897,59738.0807259909,"NO COMPETITIVA","LP",9.61253885570581
2010-09-02,2010-12-02,"COP",3.25,69444.2,"SUBASTA","CP",0.249315068493151
2010-09-02,2011-03-03,"COP",3.7,58923,"SUBASTA","CP",0.498630136986301
2010-09-02,2011-08-18,"COP",4.08,48119,"SUBASTA","CP",0.958904109589041
2010-09-06,2016-06-15,"COP",6.7,37.709902,"NO COMPETITIVA","LP",4.85897856304234
2010-09-06,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",10.0877853881279
2010-09-08,2016-06-15,"COP",6.65,159999.92217,"SUBASTA","LP",4.85471947818791
2010-09-08,2024-07-24,"COP",7.447,159999.815008,"SUBASTA","LP",8.5242703297632
2010-09-09,2010-12-02,"COP",3.18,69497.201436,"SUBASTA","CP",0.23013698630137
2010-09-09,2011-03-03,"COP",3.68,58969.101718,"SUBASTA","CP",0.479452054794521
2010-09-09,2011-08-18,"COP",4.12,48138.5,"SUBASTA","CP",0.93972602739726
2010-09-15,2017-05-17,"UVR",3.178,150025.380466377,"SUBASTA","LP",5.89768364575924
2010-09-15,2023-02-23,"UVR",3.826,150025.280605912,"SUBASTA","LP",9.58003062011182
2010-09-16,2011-01-06,"COP",3.382,79188,"SUBASTA","CP",0.306849315068493
2010-09-16,2011-03-31,"COP",3.6,68683.3,"SUBASTA","CP",0.536986301369863
2010-09-16,2011-09-15,"COP",4.634,57349.8,"SUBASTA","CP",0.997260273972603
2010-09-20,2016-06-15,"COP",6.702,103238.327754,"NO COMPETITIVA","LP",4.82057356663712
2010-09-20,2024-07-24,"COP",7.526,132850.57626,"NO COMPETITIVA","LP",8.47440514767996
2010-09-22,2016-06-15,"COP",6.84,149999.84426,"SUBASTA","LP",4.81172148936147
2010-09-22,2024-07-24,"COP",7.643,149999.967493,"SUBASTA","LP",8.44376718839516
2010-09-23,2011-01-06,"COP",3.298,79256.8,"SUBASTA","CP",0.287671232876712
2010-09-23,2011-03-31,"COP",3.798,68661.6,"SUBASTA","CP",0.517808219178082
2010-09-23,2011-09-15,"COP",4.298,57580.8,"SUBASTA","CP",0.978082191780822
2010-09-27,2017-05-17,"UVR",3.184,21618.3310371,"NO COMPETITIVA","LP",5.86464416170109
2010-09-27,2023-02-23,"UVR",3.835,34124.92442416,"NO COMPETITIVA","LP",9.54571945552709
2010-09-30,2011-01-06,"COP",3.3,79305.6,"SUBASTA","CP",0.268493150684932
2010-09-30,2011-03-31,"COP",3.65,68759.6,"SUBASTA","CP",0.498630136986301
2010-09-30,2011-09-15,"COP",4.17,57694.8,"SUBASTA","CP",0.958904109589041
2010-10-04,2016-06-15,"COP",6.84,149371.143504,"NO COMPETITIVA","LP",4.7788447770327
2010-10-04,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",10.0110730593607
2010-10-07,2011-01-06,"COP",3.3,79355.2,"SUBASTA","CP",0.249315068493151
2010-10-07,2011-03-31,"COP",3.743,68777.8,"SUBASTA","CP",0.479452054794521
2010-10-07,2011-09-15,"COP",4.1,57776.207412,"SUBASTA","CP",0.93972602739726
2010-10-13,2013-04-17,"COP",4.98,149999.912802,"SUBASTA","LP",2.34540141784774
2010-10-13,2016-06-15,"COP",6.5,99999.945212,"SUBASTA","LP",4.76248516162419
2010-10-13,2024-07-24,"COP",7.367,99999.84272,"SUBASTA","LP",8.44558394940862
2010-10-14,2011-02-03,"COP",3.5,89055,"SUBASTA","CP",0.306849315068493
2010-10-14,2011-04-28,"COP",3.68,78462.4,"SUBASTA","CP",0.536986301369863
2010-10-14,2011-10-13,"COP",4.2,67185.90402,"SUBASTA","CP",0.997260273972603
2010-10-20,2017-05-17,"UVR",3.376,150156.453612701,"SUBASTA","LP",5.79640949889923
2010-10-20,2023-02-23,"UVR",3.95,150156.424066625,"SUBASTA","LP",9.46434057080726
2010-10-21,2011-02-03,"COP",3.48,89118.9,"SUBASTA","CP",0.287671232876712
2010-10-21,2011-04-28,"COP",3.68,78516.8,"SUBASTA","CP",0.517808219178082
2010-10-21,2011-10-13,"COP",4.26,67201.4,"SUBASTA","CP",0.978082191780822
2010-10-25,2013-04-17,"COP",5.033,149746.13115,"NO COMPETITIVA","LP",2.31239925938296
2010-10-25,2016-06-15,"COP",6.567,99516.414816,"NO COMPETITIVA","LP",4.72797632283497
2010-10-25,2024-07-24,"COP",7.439,98315.529413,"NO COMPETITIVA","LP",8.39722359167267
2010-10-27,2013-04-17,"COP",4.93,149999.87349,"SUBASTA","LP",2.30716357023286
2010-10-27,2016-06-15,"COP",6.25,74999.846669,"SUBASTA","LP",4.73020574469099
2010-10-27,2024-07-24,"COP",7.35,74999.923623,"SUBASTA","LP",8.41088367641533
2010-10-28,2011-02-03,"COP",3.39,89198.1,"SUBASTA","CP",0.268493150684932
2010-10-28,2011-04-28,"COP",3.65,78582.4,"SUBASTA","CP",0.498630136986301
2010-10-28,2011-10-13,"COP",4.145,67326,"SUBASTA","CP",0.958904109589041
2010-11-02,2017-05-17,"UVR",3.391,138731.144274119,"NO COMPETITIVA","LP",5.76038417074555
2010-11-02,2023-02-23,"UVR",3.941,130487.736606207,"NO COMPETITIVA","LP",9.43016381629169
2010-11-04,2011-02-03,"COP",3.35,89263.601636,"SUBASTA","CP",0.249315068493151
2010-11-04,2011-04-28,"COP",3.68,78625.501718,"SUBASTA","CP",0.479452054794521
2010-11-04,2011-10-13,"COP",4.12,67393.9,"SUBASTA","CP",0.93972602739726
2010-11-08,2013-04-17,"COP",4.967,136482.862359,"NO COMPETITIVA","LP",2.27419930617109
2010-11-08,2016-06-15,"COP",6.4,74566.985468,"NO COMPETITIVA","LP",4.69368549973205
2010-11-08,2024-07-24,"COP",7.446,55839.304962,"NO COMPETITIVA","LP",8.35736208996331
2010-11-10,2013-04-17,"COP",4.97,129999.943452,"SUBASTA","LP",2.26871275465955
2010-11-10,2016-06-15,"COP",6.384,99999.905328,"SUBASTA","LP",4.68859505104323
2010-11-10,2024-07-24,"COP",7.449,99999.799349,"SUBASTA","LP",8.35123749453968
2010-11-11,2011-03-03,"COP",3.5,89055,"SUBASTA","CP",0.306849315068493
2010-11-11,2011-05-26,"COP",3.85,78393.6,"SUBASTA","CP",0.536986301369863
2010-11-11,2011-11-10,"COP",4.11,67244.1,"SUBASTA","CP",0.997260273972603
2010-11-18,2011-03-03,"COP",3.43,89131.5,"SUBASTA","CP",0.287671232876712
2010-11-18,2011-05-26,"COP",3.72,78501.6,"SUBASTA","CP",0.517808219178082
2010-11-18,2011-11-10,"COP",4.2,67239.2,"SUBASTA","CP",0.978082191780822
2010-11-22,2013-04-17,"COP",0,0,"NO COMPETITIVA","LP",2.24745762711864
2010-11-22,2016-06-15,"COP",0,0,"NO COMPETITIVA","LP",4.80380411436208
2010-11-22,2024-07-24,"COP",0,0,"NO COMPETITIVA","LP",9.87682648401826
2010-11-25,2011-03-03,"COP",3.39,89198.1,"SUBASTA","CP",0.268493150684932
2010-11-25,2011-05-26,"COP",3.59,78605.6,"SUBASTA","CP",0.498630136986301
2010-11-25,2011-11-10,"COP",4.09,67360.3,"SUBASTA","CP",0.958904109589041
2010-12-02,2011-03-03,"COP",3.4,89252.80166,"SUBASTA","CP",0.249315068493151
2010-12-02,2011-05-26,"COP",3.55,78672.8,"SUBASTA","CP",0.479452054794521
2010-12-02,2011-11-10,"COP",4.05,67436.6,"SUBASTA","CP",0.93972602739726
2010-12-09,2011-03-31,"COP",3.65,89015.301094,"SUBASTA","CP",0.306849315068493
2010-12-09,2011-06-23,"COP",3.8,78413.6,"SUBASTA","CP",0.536986301369863
2010-12-09,2011-12-08,"COP",4.05,67282.6,"SUBASTA","CP",0.997260273972603
2010-12-16,2011-03-31,"COP",3.55,89101.700998,"SUBASTA","CP",0.287671232876712
2010-12-16,2011-06-23,"COP",3.91,78427.2,"SUBASTA","CP",0.517808219178082
2010-12-16,2011-12-08,"COP",4.67,66943.8,"SUBASTA","CP",0.978082191780822
2010-12-23,2011-03-31,"COP",3.493,89173.8,"SUBASTA","CP",0.268493150684932
